12:48:16;4.8745355E7;
12:48:17;4.8745365E7;
12:48:18;4.874537E7;
12:48:19;4.8745363E7;
12:48:20;4.874538E7;
12:48:21;4.874538E7;
12:48:21;4.8745392E7;
12:48:22;4.8745395E7;
12:48:23;4.8745393E7;
12:48:24;4.8745378E7;
12:48:25;4.8745378E7;
12:48:25;4.874538E7;
12:48:26;4.874538E7;
12:48:27;4.8745377E7;
12:48:28;4.8745377E7;
12:48:29;4.8745377E7;
12:48:29;4.8745377E7;
12:48:30;4.8745378E7;
12:48:31;4.8745378E7;
12:48:32;4.8745375E7;
12:48:33;4.8745375E7;
12:48:33;4.8745377E7;
12:48:34;4.8745378E7;
12:48:35;4.8745375E7;
12:48:36;4.8745375E7;
12:48:37;4.8745375E7;
12:48:38;4.8745375E7;
12:48:38;4.8745377E7;
12:48:39;4.8745375E7;
12:48:40;4.8745377E7;
12:48:41;4.8745377E7;
12:48:42;4.8745378E7;
12:48:42;4.8745377E7;
12:48:43;4.8745375E7;
12:48:44;4.8745375E7;
12:48:45;4.8745375E7;
12:48:46;4.8745375E7;
12:48:46;4.8745373E7;
12:48:47;4.8745375E7;
12:48:48;4.8745373E7;
12:48:49;4.8745373E7;
12:48:50;4.8745367E7;
12:48:50;4.874538E7;
12:48:51;4.8745393E7;
12:48:52;4.8745392E7;
12:48:53;4.8745392E7;
12:48:54;4.8745392E7;
12:48:55;4.8745397E7;
12:48:55;4.8745395E7;
12:48:56;4.8745395E7;
12:48:57;4.8745395E7;
12:48:58;4.874539E7;
12:48:59;4.8745385E7;
12:48:59;4.8745383E7;
12:49:00;4.874538E7;
12:49:01;4.874538E7;
12:49:02;4.8745377E7;
12:49:03;4.8745373E7;
12:49:03;4.8745375E7;
12:49:04;4.8745373E7;
12:49:05;4.8745373E7;
12:49:06;4.8745372E7;
12:49:07;4.8745365E7;
12:49:07;4.8745362E7;
12:49:08;4.8745358E7;
12:49:09;4.8745358E7;
12:49:10;4.8745357E7;
12:49:11;4.8745358E7;
12:49:12;4.8745358E7;
12:49:12;4.8745347E7;
12:49:13;4.8745347E7;
12:49:14;4.8745343E7;
12:49:15;4.874534E7;
12:49:15;4.8745337E7;
12:49:16;4.8745332E7;
12:49:17;4.8745332E7;
12:49:18;4.874533E7;
12:49:19;4.8745328E7;
12:49:20;4.8745327E7;
12:49:20;4.874533E7;
12:49:21;4.874533E7;
12:49:22;4.8745328E7;
12:49:23;4.8745327E7;
12:49:23;4.8745325E7;
12:49:24;4.8745322E7;
12:49:25;4.8745322E7;
12:49:26;4.874532E7;
12:49:27;4.8745323E7;
12:49:28;4.8745322E7;
12:49:28;4.8745323E7;
12:49:29;4.8745323E7;
12:49:30;4.8745325E7;
12:49:31;4.8745327E7;
12:49:32;4.8745327E7;
12:49:33;4.8745328E7;
12:49:33;4.8745328E7;
12:49:34;4.8745328E7;
12:49:35;4.8745328E7;
12:49:36;4.8745327E7;
12:49:36;4.8745327E7;
12:49:37;4.8745327E7;
12:49:38;4.8745325E7;
12:49:39;4.8745325E7;
12:49:40;4.8745325E7;
12:49:41;4.8745325E7;
12:49:41;4.8745325E7;
12:49:42;4.8745325E7;
12:49:43;4.8745325E7;
12:49:44;4.8745323E7;
12:49:45;4.8745323E7;
12:49:45;4.8745323E7;
12:49:46;4.8745325E7;
12:49:47;4.8745327E7;
12:49:48;4.8745327E7;
12:49:49;4.8745327E7;
12:49:49;4.8745327E7;
12:49:50;4.8745325E7;
12:49:51;4.8745325E7;
12:49:52;4.8745325E7;
12:49:53;4.8745328E7;
12:49:53;4.8745328E7;
12:49:54;4.8745333E7;
12:49:55;4.874534E7;
12:49:56;4.8745343E7;
12:49:57;4.8745347E7;
12:49:57;4.8745347E7;
12:49:58;4.874535E7;
12:49:59;4.8745353E7;
12:50:00;4.8745355E7;
12:50:01;4.8745358E7;
12:50:02;4.8745358E7;
12:50:02;4.8745375E7;
12:50:03;4.8745392E7;
12:50:04;4.874539E7;
12:50:05;4.8745388E7;
12:50:06;4.8745388E7;
12:50:06;4.8745388E7;
12:50:07;4.8745387E7;
12:50:08;4.8745385E7;
12:50:09;4.8745387E7;
12:50:10;4.8745387E7;
12:50:11;4.8745383E7;
12:50:11;4.8745382E7;
12:50:12;4.8745385E7;
12:50:13;4.8745387E7;
12:50:14;4.8745387E7;
12:50:14;4.874539E7;
12:50:15;4.8745392E7;
12:50:16;4.8745398E7;
12:50:17;4.8745397E7;
12:50:18;4.8745397E7;
12:50:18;4.8745398E7;
12:50:19;4.8745407E7;
12:50:20;4.8745408E7;
12:50:21;4.8745408E7;
12:50:22;4.8745408E7;
12:50:23;4.8745412E7;
12:50:23;4.8745413E7;
12:50:24;4.8745412E7;
12:50:25;4.8745418E7;
12:50:26;4.8745418E7;
12:50:27;4.874542E7;
12:50:28;4.8745422E7;
12:50:28;4.8745423E7;
12:50:29;4.8745423E7;
12:50:30;4.8745423E7;
12:50:31;4.8745423E7;
12:50:32;4.8745415E7;
12:50:32;4.8745415E7;
12:50:33;4.8745417E7;
12:50:34;4.8745417E7;
12:50:35;4.874542E7;
12:50:36;4.874542E7;
12:50:36;4.8745418E7;
12:50:37;4.8745415E7;
12:50:38;4.8745415E7;
12:50:39;4.8745407E7;
12:50:40;4.8745407E7;
12:50:41;4.8745403E7;
12:50:41;4.87454E7;
12:50:42;4.87454E7;
12:50:43;4.87454E7;
12:50:44;4.8745402E7;
12:50:45;4.87454E7;
12:50:45;4.8745395E7;
12:50:46;4.8745395E7;
12:50:47;4.8745387E7;
12:50:48;4.8745375E7;
12:50:49;4.874536E7;
12:50:49;4.8745347E7;
12:50:50;4.8745347E7;
12:50:51;4.8745322E7;
12:50:52;4.874534E7;
12:50:53;4.8745323E7;
12:50:53;4.8745315E7;
12:50:54;4.8745315E7;
12:50:55;4.8745322E7;
12:50:56;4.8745313E7;
12:50:57;4.8745322E7;
12:50:58;4.8745327E7;
12:50:58;4.8745327E7;
12:50:59;4.8745328E7;
12:51:00;4.8745332E7;
